paper_id,title,year,citation_count,references
W2080752012,"MaxQuant enables high peptide identification rates, individualized p.p.b.-range mass accuracies and proteome-wide protein quantification",2008,15507,"['W1572033224', 'W1579788182', 'W1968403457', 'W1975558168', 'W1978254752', 'W1981593008', 'W1984018871', 'W1986656413', 'W1989425847', 'W1992848590', 'W1997766826', 'W2009412756', 'W2013947447', 'W2021129827', 'W2023096047', 'W2027469236', 'W2040495488', 'W2061567983', 'W2062049401', 'W2065566217', 'W2068752653', 'W2086502504', 'W2091375086', 'W2096057003', 'W2099249945', 'W2105696555', 'W2105889769', 'W2110065044', 'W2112143438', 'W2117327695', 'W2134749398', 'W2140946052', 'W2146502500', 'W2147698768', 'W2150371256', 'W2152677707', 'W2155443196', 'W2159763003', 'W2166898290', 'W2168616514', 'W2169805130', 'W2209002777', 'W2317973866']"
W1971421925,Community structure in social and biological networks,2002,15466,"['W950821216', 'W976211528', 'W1524662923', 'W1573579329', 'W1671906456', 'W1953975752', 'W1970894083', 'W1971788485', 'W1971937094', 'W1972501876', 'W1975998971', 'W1976969221', 'W1977545325', 'W1998644443', 'W2008620264', 'W2015038772', 'W2015370254', 'W2025572017', 'W2026417691', 'W2032516423', 'W2062021443', 'W2104085672', 'W2112090702', 'W2125315567', 'W2144885342', 'W2164727176', 'W2169015768', 'W2175110005', 'W2769133055', 'W2997134027', 'W3101413764', 'W3103786587', 'W4245443116']"
W2798456356,Quantum Mechanics,1961,15461,[]
W2103559027,Nonlinear total variation based noise removal algorithms,1992,15451,"['W1867833861', 'W1970169482', 'W1991113069', 'W2005140191', 'W2035097277', 'W2040623864', 'W2049003095', 'W2057220024', 'W2078403926', 'W2080744942', 'W2143101939', 'W2146052399', 'W2264885058', 'W4235561791']"
W2168936936,The Analytic Hierarchy Process,1985,15433,"['W96267788', 'W1963920410', 'W2017238524', 'W2020407132', 'W2025438338', 'W2025631854', 'W2027492918', 'W2033442452', 'W2038634581', 'W2048188946', 'W2063252428', 'W2071128523', 'W2075371448', 'W2079091791', 'W2124264256', 'W2577307581', 'W4238805501']"
W260994251,An R Companion to Applied Regression,2010,15426,[]
W2157107905,FLASH: fast length adjustment of short reads to improve genome assemblies,2011,15411,"['W2022986961', 'W2096634299', 'W2107282968', 'W2108234281', 'W2121911035', 'W2124985265', 'W2133956160', 'W2151671981', 'W2160770624', 'W2161546116']"
W2160449301,Toward a knowledge‐based theory of the firm,1996,15411,"['W52169070', 'W134712659', 'W1267267802', 'W1495419098', 'W1521786726', 'W1530355154', 'W1537526176', 'W1566344170', 'W1566858326', 'W1606540910', 'W1730589503', 'W1746064660', 'W1895366050', 'W1915178070', 'W1964313336', 'W1967633110', 'W1988405749', 'W1992828380', 'W1998271713', 'W2007180942', 'W2015930340', 'W2016202056', 'W2021840847', 'W2025611071', 'W2026624244', 'W2028436159', 'W2064362398', 'W2069099927', 'W2074684231', 'W2086432995', 'W2089628081', 'W2091579301', 'W2093016541', 'W2095561982', 'W2095897764', 'W2106919063', 'W2108767715', 'W2108795964', 'W2120314896', 'W2121694194', 'W2132454116', 'W2133096875', 'W2137358449', 'W2142257426', 'W2150587481', 'W2161159763', 'W2163915382', 'W2164284962', 'W2179492332', 'W2329312544', 'W2330657662', 'W2334108254', 'W2338941342', 'W2493162665', 'W2642534790', 'W2752617332', 'W2768986419', 'W2889093492', 'W2995028715', 'W3016265253', 'W3121793199', 'W3121847244', 'W3123331292', 'W3123869168', 'W3124140110', 'W4230659750', 'W4235411489', 'W4285719527', 'W4299601558', 'W4301066124', 'W4388083710', 'W4388147587', 'W6629779538', 'W6631860324', 'W6632161977', 'W6637432206', 'W6674548651']"
W2041946752,Advances in prospect theory: Cumulative representation of uncertainty,1992,15375,"['W158727920', 'W181340276', 'W189150558', 'W1508055305', 'W1530225544', 'W1596823862', 'W1635789839', 'W1965761421', 'W1970648129', 'W1986646649', 'W1988942456', 'W1989607596', 'W1998328777', 'W2011481463', 'W2014499889', 'W2016794508', 'W2017211257', 'W2027047704', 'W2030874315', 'W2033810643', 'W2034637506', 'W2040689732', 'W2042223112', 'W2050832952', 'W2051689095', 'W2052111257', 'W2054948017', 'W2056819186', 'W2059686553', 'W2061592058', 'W2062199839', 'W2065087888', 'W2065612900', 'W2069389403', 'W2079447760', 'W2088646424', 'W2093015146', 'W2111417158', 'W2114424330', 'W2119064179', 'W2120733867', 'W2124778546', 'W2124976448', 'W2133469585', 'W2312948789', 'W2328418989', 'W2333311386', 'W3011865677', 'W3015469787', 'W3121172931', 'W3123340585', 'W3135307444', 'W4235007239', 'W4238817359', 'W4243510336', 'W4244233259', 'W4245409838', 'W4285719527', 'W4289254685', 'W7074135342']"
W2136879569,UCHIME improves sensitivity and speed of chimera detection,2011,15364,"['W1903147462', 'W1967762061', 'W2029694543', 'W2049014668', 'W2061559511', 'W2084443943', 'W2101120467', 'W2106308757', 'W2106944866', 'W2119362018', 'W2124351063', 'W2132598047', 'W2133576010', 'W2155066423', 'W2157032655', 'W2158421363', 'W2158714788', 'W2165163760', 'W2170052798', 'W3214380909', 'W4245668478']"
W1966182479,<i>Ab initio</i> effective core potentials for molecular calculations. Potentials for K to Au including the outermost core orbitals,1985,15360,"['W1584242904', 'W1992090491', 'W2033142061', 'W2044490585', 'W2068617439', 'W2075381847', 'W2076925482']"
W2062024414,Ten Lectures on Wavelets,1992,15324,[]
W2023248330,Volume of fluid (VOF) method for the dynamics of free boundaries,1981,15310,"['W146410257', 'W313148409', 'W315600558', 'W1583558677', 'W1966158133', 'W1985463779', 'W1990511320', 'W1991210131', 'W2014497734', 'W2023248330', 'W2028309260', 'W2030070323', 'W2049174768', 'W2057378321', 'W4255155754', 'W6610913718', 'W6610987975', 'W6634797835']"
W4300402905,Parallel Distributed Processing,1986,15290,[]
W1505999675,Research Methods for Business Students,1996,15282,[]
W3164692211,Integrated analysis of multimodal single-cell data,2021,15279,"['W312480887', 'W1494301621', 'W1631320694', 'W1970591872', 'W1975534326', 'W1979468186', 'W1984689597', 'W1990453562', 'W2024626836', 'W2030818161', 'W2038426170', 'W2056206662', 'W2068767807', 'W2069007188', 'W2071010503', 'W2074639544', 'W2092721627', 'W2106053110', 'W2110808396', 'W2130695226', 'W2142017607', 'W2147982220', 'W2171602775', 'W2171808845', 'W2172958821', 'W2237464999', 'W2343956310', 'W2461073387', 'W2509957998', 'W2563038222', 'W2582743722', 'W2605810679', 'W2610228741', 'W2739492614', 'W2743416243', 'W2752426001', 'W2754288485', 'W2763051133', 'W2781616011', 'W2785085486', 'W2786672974', 'W2791192045', 'W2793965282', 'W2794521141', 'W2796170779', 'W2801674411', 'W2805619986', 'W2817838603', 'W2885605094', 'W2886800354', 'W2887910040', 'W2889236955', 'W2889948284', 'W2906625258', 'W2915848182', 'W2916020270', 'W2917457305', 'W2928871599', 'W2937667996', 'W2939422961', 'W2944073176', 'W2946232537', 'W2946801856', 'W2947839897', 'W2949177718', 'W2949740511', 'W2954225929', 'W2972983657', 'W2978262900', 'W2979911343', 'W2980476706', 'W2995507706', 'W2997207862', 'W2997280954', 'W2998127407', 'W3000994048', 'W3005142225', 'W3007282081', 'W3015184839', 'W3027051073', 'W3028985235', 'W3034168389', 'W3037092919', 'W3043318404', 'W3084200104', 'W3093365070', 'W3093858607', 'W3102485225', 'W3125797470', 'W3133712085', 'W3164839005', 'W4221125917', 'W6664397910', 'W6675751002', 'W6684992291', 'W6748816842', 'W6763124864', 'W6768986667', 'W6771548147', 'W6780133699', 'W6780600177', 'W6781074972', 'W6782566233', 'W6785709816']"
W1849277567,Visualizing and Understanding Convolutional Networks,2014,15262,"['W1599933961', 'W1709548961', 'W1904365287', 'W2025768430', 'W2031342017', 'W2097018403', 'W2102605133', 'W2104371740', 'W2108069432', 'W2108598243', 'W2110798204', 'W2115733720', 'W2136922672', 'W2137313500', 'W2141125852', 'W2141200610', 'W2144869872', 'W2147800946', 'W2147860648', 'W2155541015', 'W2161381512', 'W2163605009', 'W2546302380', 'W2962851944', 'W6604344240', 'W6776948474']"
W2124517301,The Unity and Diversity of Executive Functions and Their Contributions to Complex “Frontal Lobe” Tasks: A Latent Variable Analysis,2000,15254,"['W54145952', 'W130515728', 'W597766098', 'W603534323', 'W1493726121', 'W1503404806', 'W1506869888', 'W1511223926', 'W1522312570', 'W1530683550', 'W1540791160', 'W1559852210', 'W1612049740', 'W1657497358', 'W1665332082', 'W1685858428', 'W1726188130', 'W1898014694', 'W1898975967', 'W1912975988', 'W1938860504', 'W1966555477', 'W1977775666', 'W1978384529', 'W1982089700', 'W1984542317', 'W1987777584', 'W1988275232', 'W1989297865', 'W1989920002', 'W1990614397', 'W1991573704', 'W1992922605', 'W1994451663', 'W1997544838', 'W1998755042', 'W1999639354', 'W2000031724', 'W2001233357', 'W2003329691', 'W2004133350', 'W2004322137', 'W2004876463', 'W2005092827', 'W2008535010', 'W2008954877', 'W2009287099', 'W2015266846', 'W2018676344', 'W2020714528', 'W2021718786', 'W2023584795', 'W2024650319', 'W2025264833', 'W2039861945', 'W2044145313', 'W2052295123', 'W2056683160', 'W2057840215', 'W2059236389', 'W2066380143', 'W2067104642', 'W2067737176', 'W2071783141', 'W2073452891', 'W2074446477', 'W2075610885', 'W2076271710', 'W2079995872', 'W2081186295', 'W2084654383', 'W2090453496', 'W2091359807', 'W2092472263', 'W2093083608', 'W2098266053', 'W2104402653', 'W2108810327', 'W2110837905', 'W2117158261', 'W2120357670', 'W2122912498', 'W2124819458', 'W2126169203', 'W2135428517', 'W2136170254', 'W2136760581', 'W2138210540', 'W2143298813', 'W2168551754', 'W2171140194', 'W2329925658', 'W2399716284', 'W2413072515', 'W2413865993', 'W2468865363', 'W2585172482', 'W2611730382', 'W2773467741', 'W2782880349', 'W2784243179', 'W2795596299', 'W2894865365', 'W2895002045', 'W2914380520', 'W2936428940', 'W2941647715', 'W3021196089', 'W3149547182', 'W3157264244', 'W4229510554', 'W4256127863', 'W4256575139', 'W4297612100', 'W4298058714', 'W4321429301', 'W6602197165', 'W6605298315', 'W6630210469', 'W6633546400', 'W6636198803', 'W6636939211', 'W6637110287', 'W6648065826', 'W6676287887', 'W6682815606', 'W6715748795', 'W6737105940', 'W6746582568', 'W6747494342', 'W6747966165', 'W6761618172', 'W7008133188']"
W2170120409,Numerical recipes in C,1994,15253,[]
W1572092804,Qualitative research & evaluation methods,2002,15251,[]
W2094419105,Experimental and Quasi-Experimental Designs for Research,1963,15240,[]
W2928665623,Metascape provides a biologist-oriented resource for the analysis of systems-level datasets,2019,15232,"['W953912505', 'W1968886567', 'W1979594866', 'W1989277387', 'W1990518394', 'W1991883934', 'W2003988251', 'W2053154970', 'W2070924692', 'W2074410038', 'W2086054561', 'W2096561521', 'W2097948046', 'W2100743480', 'W2102221598', 'W2103017472', 'W2104488717', 'W2107580398', 'W2123830992', 'W2124649657', 'W2130410032', 'W2130962401', 'W2131776976', 'W2133465414', 'W2134695923', 'W2135230352', 'W2136850043', 'W2139703939', 'W2148043260', 'W2149232113', 'W2152495216', 'W2154139219', 'W2158217645', 'W2158804744', 'W2159482845', 'W2159675211', 'W2159686118', 'W2170648600', 'W2191030086', 'W2191641478', 'W2242206668', 'W2246595627', 'W2345356016', 'W2509717357', 'W2517051411', 'W2545753590', 'W2557833574', 'W2558534012', 'W2559466477', 'W2577621264', 'W2611604995', 'W2611696724', 'W2765384588', 'W2767891136', 'W2915536738', 'W2918086501', 'W3027302249', 'W3030177338', 'W3032581394', 'W3032942346', 'W3034442593', 'W4233120011', 'W4233698560', 'W4250359879', 'W4294216483']"
W2145538332,Structure validation in chemical crystallography,2009,15215,"['W1744913668', 'W1966124079', 'W2004336001', 'W2005873002', 'W2032842297', 'W2045627597', 'W2054660280', 'W2058676300', 'W2064156154', 'W2066141370', 'W2070942956', 'W2083494937', 'W2103352069', 'W2105728506', 'W2128179591', 'W2131350133', 'W2150630389', 'W2156118208', 'W2156779445', 'W2162701869', 'W2166856471', 'W2171623191', 'W2478447331', 'W2739686677', 'W2952879490']"
W2133589238,"Heart rate variability: Standards of measurement, physiological interpretation, and clinical use",1996,15210,"['W131135619', 'W168394801', 'W202726670', 'W565156970', 'W1493160951', 'W1584647832', 'W1640430021', 'W1829725583', 'W1863864373', 'W1869307176', 'W1964612234', 'W1965139242', 'W1967900132', 'W1968560076', 'W1971252377', 'W1975401035', 'W1976338337', 'W1978494722', 'W1979181750', 'W1979338714', 'W1981079849', 'W1984943566', 'W1985923799', 'W1986885991', 'W1990039263', 'W1996683481', 'W1998627270', 'W2002958749', 'W2010442481', 'W2011565562', 'W2011896879', 'W2013879872', 'W2014639470', 'W2019273349', 'W2021669309', 'W2022080796', 'W2023233510', 'W2024177262', 'W2024428137', 'W2024760831', 'W2024978635', 'W2026744214', 'W2027865289', 'W2028089244', 'W2028601819', 'W2033322261', 'W2034009493', 'W2034965355', 'W2039728997', 'W2040902020', 'W2043216909', 'W2043639112', 'W2044488270', 'W2045638363', 'W2050057188', 'W2052690259', 'W2056052399', 'W2056310801', 'W2058037546', 'W2058710219', 'W2061272478', 'W2061591133', 'W2062618262', 'W2064094522', 'W2064608775', 'W2065821613', 'W2066125362', 'W2067300231', 'W2069501748', 'W2072432360', 'W2076386730', 'W2076992006', 'W2077451379', 'W2081634070', 'W2083274334', 'W2086286954', 'W2087704790', 'W2091248323', 'W2092665453', 'W2095745637', 'W2096677622', 'W2101822309', 'W2101825741', 'W2104563593', 'W2106230861', 'W2107530490', 'W2108000303', 'W2111460811', 'W2112239664', 'W2112400936', 'W2112987358', 'W2113166194', 'W2114822513', 'W2119495829', 'W2125109199', 'W2125634053', 'W2126518215', 'W2132591870', 'W2137004877', 'W2140254921', 'W2142700313', 'W2147052677', 'W2147437705', 'W2152719385', 'W2158361166', 'W2158976222', 'W2159093301', 'W2159279266', 'W2161430640', 'W2163183941', 'W2165972434', 'W2167854209', 'W2170481101', 'W2261584226', 'W2276482365', 'W2316244120', 'W2336832375', 'W2343126372', 'W2410556565', 'W2442246255', 'W2470115981', 'W2516468460', 'W2588878799', 'W2799596021', 'W2888788610', 'W2921929229', 'W3113757062', 'W3159872989', 'W4229539396', 'W4236955112', 'W4244417741', 'W4379510236', 'W6606850408', 'W6661528051', 'W6669870394', 'W6675014340', 'W6677518132', 'W6684856122', 'W7020823155']"
W2560023338,Pyramid Scene Parsing Network,2017,15180,"['W787785461', 'W1495267108', 'W1594098193', 'W1686810756', 'W1745334888', 'W1817277359', 'W1836465849', 'W1861492603', 'W1899185266', 'W1903029394', 'W1910657905', 'W1923697677', 'W1938976761', 'W1948751323', 'W2031489346', 'W2097117768', 'W2124592697', 'W2125215748', 'W2125849446', 'W2144794286', 'W2155893237', 'W2158305599', 'W2158842374', 'W2162915993', 'W2163605009', 'W2168894214', 'W2179352600', 'W2194775991', 'W2221898772', 'W2339172597', 'W2340897893', 'W2406270520', 'W2412782625', 'W2473131906', 'W2507296351', 'W2508741746', 'W2516063657', 'W2949341804', 'W2962891704', 'W2963108253', 'W2963563573', 'W2963606038', 'W2963753570', 'W2963840672', 'W2963881378', 'W2963948108', 'W2963996492', 'W4239874992', 'W6638667902', 'W6639102338', 'W6676338569', 'W6678684981', 'W6683199338', 'W6684191040', 'W6684665197', 'W6704977611', 'W6705319163', 'W6726623924']"
W1506150625,Case Study Research,2004,15177,[]
W2028622989,Improved M13 phage cloning vectors and host strains: nucleotide sequences of the M13mpl8 and pUC19 vectors,1985,15158,"['W1546783991', 'W1584586118', 'W1601687245', 'W1684238431', 'W1894520368', 'W1968058947', 'W1981221383', 'W2008328695', 'W2009787629', 'W2012880858', 'W2014117083', 'W2015056477', 'W2017141212', 'W2019410656', 'W2020586816', 'W2036298006', 'W2037457710', 'W2037862546', 'W2044952215', 'W2056391548', 'W2065723356', 'W2078692152', 'W2082789482', 'W2109932830', 'W2117476471', 'W2121378518', 'W2132417094', 'W2138270253', 'W2161524167', 'W2189084452', 'W2327587570', 'W4233337748', 'W6642140774', 'W6652811896', 'W6654576867', 'W6659575640', 'W6677258703', 'W6680781315']"
W2105103777,The Internet of Things: A survey,2010,15143,"['W33877056', 'W57065274', 'W119395892', 'W329078778', 'W1479972308', 'W1508287424', 'W1514141030', 'W1539996246', 'W1656678770', 'W1681081938', 'W1861194970', 'W1866063761', 'W1973794041', 'W1997409447', 'W2009028038', 'W2013320047', 'W2081578468', 'W2090080819', 'W2096356985', 'W2098548380', 'W2098642369', 'W2100115190', 'W2103866619', 'W2110578718', 'W2114350750', 'W2116015365', 'W2116269350', 'W2117264435', 'W2118925958', 'W2119119741', 'W2122103279', 'W2126993465', 'W2128026023', 'W2128910824', 'W2134592240', 'W2139491045', 'W2141283509', 'W2141865282', 'W2143789370', 'W2147982144', 'W2148266993', 'W2151601606', 'W2152206545', 'W2152445175', 'W2153074919', 'W2154871781', 'W2166196498', 'W2168452204', 'W2168903090', 'W2170780561', 'W2187957596', 'W2266511932', 'W2404383051', 'W2724730618', 'W2892040702', 'W3021431777', 'W3140258615', 'W3211513184', 'W4247672884', 'W6635827641']"
W3016843226,Handbook of Mathematical Functions,1972,15142,[]
W2089871805,Evaluating Goodness-of-Fit Indexes for Testing Measurement Invariance,2002,15141,"['W1571998446', 'W1963742443', 'W1967694172', 'W1972018933', 'W1973652419', 'W1977404692', 'W1983098731', 'W1985988688', 'W1987258130', 'W1992193527', 'W1994263489', 'W1997412744', 'W1999821292', 'W2001488159', 'W2005092827', 'W2006779932', 'W2008844726', 'W2010699191', 'W2013337540', 'W2014405959', 'W2014493982', 'W2014543370', 'W2018201949', 'W2023172395', 'W2024233657', 'W2042418404', 'W2042539525', 'W2043411484', 'W2044114671', 'W2052337878', 'W2056453713', 'W2058753950', 'W2059334100', 'W2065592277', 'W2068462902', 'W2070784376', 'W2077082888', 'W2078977693', 'W2079405925', 'W2098418305', 'W2103190784', 'W2104507550', 'W2108806381', 'W2111742571', 'W2113310205', 'W2118769530', 'W2121122585', 'W2127406580', 'W2128501107', 'W2130653485', 'W2131994649', 'W2145690020', 'W2149608872', 'W2159300430', 'W2317982673', 'W2318764207', 'W4232616619', 'W4234806525', 'W4235030211', 'W4236475793', 'W4237377395', 'W4238917131', 'W4240094537', 'W4240800585', 'W4245374928', 'W4246465927', 'W4247033080', 'W4251281790', 'W4256306070', 'W4298091299', 'W6634309009']"
W2163352848,Multiresolution gray-scale and rotation invariant texture classification with local binary patterns,2002,15130,"['W173038495', 'W1514068937', 'W1774881123', 'W1872952288', 'W1884514753', 'W1967847028', 'W1969142326', 'W1970518704', 'W1988445395', 'W1993655741', 'W1994607143', 'W2003517382', 'W2008136542', 'W2013252827', 'W2021751319', 'W2031586513', 'W2039051707', 'W2050604644', 'W2066719570', 'W2074383813', 'W2097472706', 'W2098347925', 'W2099816072', 'W2105052771', 'W2106145073', 'W2106798282', 'W2114363712', 'W2123838014', 'W2124353687', 'W2126413416', 'W2130465160', 'W2131195589', 'W2132047332', 'W2134312908', 'W2135139591', 'W2135579502', 'W2136343973', 'W2148919907', 'W2151273458', 'W2151326854', 'W2159988601', 'W2160023328', 'W2164878725', 'W2626148647', 'W3017143921', 'W4245953110', 'W4285719527', 'W4300906944', 'W6638167674', 'W6739746832']"
